y,z
0.17284482758620695,-0.1047043579437274
0.16291252379944998,0.319904273323461
0.2235878993018828,0.45066374021578165
0.32466945208377407,0.48895176644806426
0.12789824412946904,-0.0841495663211338
-0.07590966786545371,-0.25411466046118036
-0.009160143854453053,0.2901073619631902
0.0304870954093506,0.4600116352866511
0.0715543685212609,0.5085572244552571
0.02708377406388837,0.11166437486778089
-0.02852760736196309,-0.010424159086101049
0.0631848952824202,-0.04376454410831388
0.21956843664057543,-0.049510789083985506
0.4165432621112756,0.36534006769621324
0.6601412100698116,0.4975089909033213
0.8624233128834355,0.5331632113391157
0.7638962343981381,0.5395626189972498
0.56895493970806,0.5376877512164162
0.49418764544108307,0.5325893801565474
0.5462608419716521,0.5243759255341655
0.6219034271207954,0.5190712925745715
0.5743944362174741,0.5184498624920668
0.46358948593188065,0.5140760524645652
0.3888777237148297,0.510122699386503
0.42135868415485506,0.5056246033425005
0.47622699386503065,0.500301459699598
0.4835598688385868,0.49556536915591287
0.4266421620478104,0.43920562724772577
0.34749048022001267,0.4215199915379733
0.37343188068542416,0.4626084197165221
0.39085043367886607,0.47044108313941185
0.32457689866723083,0.4717209646710387
0.34150359636132854,0.47098582610535217
0.4286466046118045,0.4711339115718214
0.38364977787180027,0.43078062195895916
0.3103765601861646,0.4173735984768352
0.2587185318383753,0.4487201184683732
0.2649645652633806,0.45161307383118254
0.3168764544108314,0.4532102813623863
0.35729056484027927,0.4499391791834144
0.38088639729215146,0.44450232705733017
0.3218584726041887,0.44591971652210705
0.25579913264226783,0.3248730696001692
0.21250264438332983,0.28362333403850226
0.3281071504125238,0.38968426063042094
0.43142585149143214,0.42377565051829913
0.43577057330230584,0.4316559128411254
0.5255553204992596,0.403255235878993
0.5203908398561455,0.3976835202030886
0.6205918129892108,0.42731912418024115
0.7614263803680981,0.4300745716099006
0.7008647133488469,0.4253437698328749
0.5586259784218319,0.3939655172413793
0.37851967421197374,-0.04224137931034472
0.2071662788237783,-0.15351967421197366
0.08675428390099435,0.24813570975248575
0.046255553204992646,0.12267823143642909
0.0834144277554475,0.08518616458641848
0.08572033001903961,-0.2673022001269303
-0.013785170298286352,-0.38762693039983065
-0.04538555108948588,0.19779987306960023
-0.011291516818277891,0.2721943092870743
0.06811931457584094,0.29579014173894647
0.24439126295747834,0.33982970171356036
0.2424026866934631,0.25514068119314576
0.10024592764967215,0.32329701713560394
0.11959752485720336,0.32925745716099003
0.27741696636344404,0.3324941823566744
0.39671038713771944,0.44602549185529927
0.43321874338904165,0.48138089697482545
0.43128834355828216,0.492320710810239
0.4443833298074889,0.49044848741273533
0.44105933996192087,0.48471546435371266
0.3119896340173472,-0.42115771102178956
0.17588057964882595,-0.7026258726464986
0.129011529511318,0.1344140046541147
0.07455045483393277,0.4117463507510048
-0.011635286651152914,0.47011846837317534
0.0178495874762006,0.20216310556378253
0.08199703829067066,0.09544372752274174
0.1095832451872224,0.3487597842183203
0.07219166490374451,0.46988311825682244
-0.010984768352020209,0.48266342288978203
-0.11474772583033631,0.08572826316902905
-0.12508462026655376,-0.012190607150412456
0.0014015231647980493,0.3680241167759678
0.10276073619631905,0.4384651999153797
0.18354664692193784,0.4578829067061561
0.3744737677173683,0.5088666173048445
0.5547281573936957,0.5144330442140893
0.4935477046752697,0.5172017135603977
0.43710598688385865,0.41678654537761795
0.44240533107679286,0.3772054156970594
0.352253014596996,0.3412708906283055
0.3117595726676539,0.33525756293632325
0.36862703617516396,0.4600063465199915
0.37775280304632963,0.4673921091601438
0.36922731119103025,0.4663687328115083
0.41626295747831604,0.45909932303786755
0.3792971229109372,0.4485773217685636
0.3070631478739158,0.4743151047175798
0.30025121641633173,0.43872434948170086
0.32236090543685214,0.42588322403215567
0.40401152951131797,0.4654008885127988
0.48823513856568646,0.47789559974613915
0.4598106621535858,0.4819415062407446
0.5214062830547916,0.4744552570340596
0.6730272900359635,0.4680373386926168
0.5046673365771103,0.3027078485297229
0.3072033001903956,0.25357256187856997
0.23709540935053947,0.2391818277977576
0.05059498624920674,-0.11718849164374856
-0.01307118679923835,-0.05608737042521677
0.14188174317749103,0.3051010154431986
0.28570710810239053,0.41461021789718633
0.4087476200550032,0.4619023693674635
0.4017082716310556,0.25817114448910516
0.2885154431986461,0.19963507510048661
0.3444388618574149,0.39977522741696636
0.4248651364501798,0.4556351808758198
0.5179765178760313,0.47401364501798177
0.6710916014385444,0.47769991537973344
0.6395996403638671,0.47462449756716735
0.6844457372540722,0.47251163528665113
0.7657922572456102,0.46850803892532256
0.6455468584726042,0.04448381637402165
0.5795324730272899,-0.08243071715675897
0.5756690289824412,0.3065289824412947
0.5989316691347577,0.42371747408504334
0.5944547281573936,0.46058546646921933
0.44079225724561033,0.1277025597630633
0.3793923207108102,0.025542098582610605
0.5428363655595515,0.34597789295536285
0.5234503913687327,0.36231224878358365
0.3568886185741485,0.3718188068542416
0.2901020731965306,0.4376348635498202
0.3067484662576687,0.4519541992807277
0.3447694097736408,0.4725856780198857
0.4167786122276285,0.4769806431140258
0.44076845779564205,0.4770996403638671
0.3170456949439391,0.27727681404696425
0.25733287497355617,0.20476253437698333
0.2744949227840068,0.38054791622593614
0.376991220647345,0.44861434313518084
0.4398746562301671,0.4708324518722234
0.3576449122064735,0.35566691347577745
0.4039612862280516,0.31714089274381213
0.3425375502432833,-0.5734741908187008
0.08415485508779356,-0.8475724561032365
-0.039036386714618065,0.08991696636344408
0.09753014596995985,0.3993415485508779
0.21802676115929767,0.4877141950497144
0.24104876242860168,0.03511741061984352
0.20658715887455048,-0.12255923418658758
0.11670985826105355,0.31260841971652215
0.019737677173683164,0.47339485931880687
-0.06950497144065995,0.5196689232071081
0.11203194415062413,0.5250925534165433
0.3237730061349693,0.5239237359847683
0.37562407446583457,0.5215067696213243
0.5824809604400253,0.5180161836259785
0.6593478950708694,0.5061058811085255
0.6004231013327692,0.49926221705098367
0.584257986037656,0.5051988576264015
0.5013433467315422,0.5015734080812354
0.49077110217897185,0.48917653903109787
0.4334646710387138,0.482486249206685
0.26513116141315846,0.04479585360693892
0.14385974190818704,-0.0855405119526126
0.18879574783160571,0.3261503067484663
0.2871932515337423,0.4291516818277977
0.3482097524857203,0.45197006558070657
0.49386238629151674,0.4825999576898667
0.5833430294055426,0.4898561455468584
0.5518537127141949,0.48765072984979896
0.49375925534165427,0.4507324941823566
0.433062724772583,0.43801301036598267
0.32151734715464353,0.18384017347154646
0.19279405542627462,0.10758409138988792
0.1575021155066639,0.3706896551724138
0.06158239898455687,-0.036291516818277934
-0.0014068119314575229,-0.15583615400888506
0.16466310556378255,0.24334937592553418
0.2640231647979691,0.36848688385868417
0.1982626401523165,0.4673127776602496
0.23835942458218745,0.4852152528030463
0.2921514702771314,0.4855881108525491
0.4062169452083774,0.4902580918129892
0.47580124814893165,0.49096414216204776
0.3742146181510472,0.16580812354558924
0.36691083139411884,0.0705045483393273
0.42844034271207954,0.37146974825470697
0.43495081447006556,0.38438756082081654
0.3919928072773429,0.38060080389253226
0.319930717156759,0.45481806642690925
0.2729188703194415,0.4758303363655595
0.2580865242225513,0.4839909033213454
0.21180188280093085,0.4577030886397292
0.19531944150624078,0.4458694732388407
0.13186746350751008,0.13920033848106625
0.08787814681616252,0.03962079543050566
0.17807806219589595,0.3435424159086101
0.23410725618785702,0.4245663211339116
0.24909033213454626,0.44745081447006557
0.39585360693886185,0.47225248572032996
0.5482044637190606,0.4816294690078273
0.5512931034482759,0.4794716522107045
0.5593188068542415,0.4656944150624074
0.5294187645441083,0.4604876242860165
0.4529431986460757,0.3134466892320711
0.39776020731965306,0.2652369367463508
0.39006505182991325,0.4036042944785276
0.4866405754178125,0.45023799449968266
0.5427940554262746,0.4599772583033636
0.47075840913898875,0.0729003596361329
0.3906679712291094,-0.038835413581552715
0.26434577956420563,-0.17821557012904582
0.16698487412735352,-0.22345039136873268
0.14836841548550883,0.2684815950920245
0.11623651364501802,0.2590623016712503
0.16803204992595727,0.25739634017347157
0.24961656441717792,-0.3111169875185106
0.2557911994922784,-0.4822905648402791
0.26337529088216627,0.21907129257457164
0.3298048445102602,0.36541146604611807
0.4618653480008461,0.4129310344827586
0.4321609900571186,-0.41838375290882157
0.21814046964247938,-0.6816664903744445
0.12754125237994504,0.17683520203088643
0.2999497567167337,0.46364237359847676
0.42327586206896556,0.5321213243071716
0.46943092870742537,0.5485244341019674
0.5994949227840067,0.570287708906283
0.588213983499048,0.5703115083562513
0.5363602707848529,0.5637243494817008
0.48495081447006555,0.5537629574783159
0.46943357309075523,0.43102919399196105
0.48290141738946474,0.39552305902263596
0.38338798392214934,0.5013274804315634
0.40841971652210707,0.5355643114025809
0.4493970806008039,0.534078167971229
0.23729902686693466,-0.2313015654749311
0.05948011423735991,-0.45489739792680334
0.05759466892320715,0.2500396657499471
0.0914745081447007,0.47029299767294264
0.20307541781256616,0.5339723926380368
0.3726412100698117,0.4992199069177068
0.3855881108525492,0.48406759043790987
0.2713533953881955,0.5299978844933361
0.16791040829278617,0.489916966363444
0.15706050349058603,0.47479373810027503
0.22942405331076796,0.3407869684789507
0.28577850645229536,0.3034641421620478
0.3132774486989634,0.47410619843452506
0.33892003384810665,0.4989078696847895
0.3983737042521684,0.4989105140681193
0.38551671250264435,0.42169980960440023
0.3961074677385234,0.3994658345673789
0.42772371482970173,0.48996720964671037
0.4510868415485509,0.4500793314998942
0.4715199915379733,0.4320208377406388
0.29354241590861013,0.21783900994288136
0.16067537550243285,0.15165538396445952
0.1321107467738524,-0.10994817008673569
0.08316321133911579,-0.2017400042310132
0.11116194203511744,0.2941717791411043
0.1768907340808124,0.3714803257880262
0.18843875608208166,0.3927041463930611
0.1306722022424371,0.4950629363232494
0.24407922572456103,0.5261423735984768
0.3534244764121007,0.5320155489739793
0.29429077639094564,0.4493256822508991
0.2739052253014597,0.42048339327268885
0.22713137296382485,0.35813676750581763
0.24728421832028774,0.31413687328115086
0.38453564628728576,0.43512005500317325
0.5178892532261477,0.49665485508779345
0.5172228686270361,0.5086154008885128
0.42910143854453137,0.5082451872223397
0.4123096044002539,0.4314946054580072
0.4175190395599746,0.4062592553416543
0.462677173683097,0.4586656441717791
0.4717474085043368,0.47297704675269725
0.41853448275862065,0.48656124391791833
0.4696213243071716,0.48633647133488467
0.5159456314787391,0.4804368521260841
0.6741379310344827,0.47884228897821024
0.8220197799873068,0.47858842817854874
0.7662232917283688,0.4772635921303152
0.6679950285593399,0.47415644171779137
0.5326740004231013,0.4705600803892532
0.4500105775333192,0.46169081870107886
0.4300560609265919,0.45656600380791196
0.48216363444044846,0.3407499471123334
0.5226438544531414,0.3052570340596573
0.5136503067484662,0.17846414216204784
0.37043843875608207,0.11214829701713566
0.19710968902052042,0.3314998942246668
0.15558493759255346,-0.22743283266342276
0.18973450391368737,-0.3986751639517662
0.2722366194203512,0.0402713137296383
0.2278823778294902,0.0477231859530358
0.13091019674211976,0.22841125449545172
0.09971705098371063,0.21174635075100492
0.20841971652210706,0.20872382060503494
0.2428522318595304,-0.3319071292574571
0.16365030674846628,-0.4927438121430081
0.1987941612016078,0.22899566321133916
0.20360958324518724,0.3176168817431775
0.26507827374656234,0.3432436005923419
0.36269568436640576,0.49304262745927646
0.49327797757562936,0.5363629151681828
0.6263645017981806,0.5457795642056272
0.634792151470277,0.5432277342923629
0.5643828009308229,0.5393061138142584
0.5342500528876666,0.5372620055003173
0.49986513645017977,0.5261899724984134
0.3795615612439179,0.514792680346943
0.3338533953881955,0.5116537973344616
0.41171726253437696,0.5073778294901629
0.47018986672308016,0.397583033636556
0.44463190184049073,0.3673497990268669
0.39248730696001694,0.46192088005077214
0.4162021366617305,0.49048286439602284
0.49518193357309076,0.49845303575206257
0.3382933149989422,0.14350275015866304
0.1510048656653269,0.03805003173260002
0.20241432198011428,0.3654167548127777
0.3647979691136027,0.463557753331923
0.432774486989634,0.48131478739158023
0.5034244764121006,0.4883858684154855
0.5980854664692193,0.4883726464988365
0.5493785699174952,0.483982970171356
0.49721017558705305,0.4857494182356674
0.5116299978844934,0.48268722233975037
0.4786016500951978,0.28179606515760525
0.38503543473661944,0.21777025597630634
0.34884440448487414,0.3988708483181722
0.47751216416331704,0.3318463084408716
0.5806510471757985,0.3083879839221494
0.6104347366194203,0.4253464142162047
0.6158874550454834,0.46137349270150196
0.5671461815104717,0.47287656018616453
0.563570975248572,0.45521736830971016
0.5485958324518722,0.4445710810239052
0.419986249206685,0.20425216839433047
0.3250740427332346,0.1333271631055638
0.3777501586629998,0.3694282843240956
0.3409667865453776,0.13955204146393066
0.2917072138777237,0.07222075312037239
0.41519991537973344,0.34015760524645655
0.48674899513433467,0.42067114448910514
0.46339115718214513,0.4575523587899301
0.4975565898032579,0.4456658557224455
0.5167415908610112,0.4450973133065369
0.39168077004442564,0.396099534588534
0.2650015866299979,0.3784588533953882
0.29722868627036175,0.4396022847471969
0.3068066426909245,0.45617199069177067
0.3093240956209012,0.4573989845568013
0.4119341019674212,0.45319970382906705
0.4786704040617728,0.4518695790141739
0.4539930188280093,0.45291939919610746
0.5197984979902687,0.4502274169663634
0.5815607150412524,0.44644594880473876
0.44012851702982864,0.37420932938438756
0.30018775121641633,0.352115506663846
0.2721652210704464,0.4153400676962132
0.3557700444256399,0.4314946054580072
0.4762851702982864,0.4345197799873069
0.4428099217262534,0.3897715252803046
0.38903109794795854,0.37279458430294055
0.45381584514491213,0.40904114660461177
0.5787100698117198,0.4185820816585572
0.6344166490374444,0.4213110852549185
0.694764121006981,0.42043579437275225
0.6894753543473661,0.4147768140469642
0.578337211762217,-0.06437751216416325
0.5837449756716733,-0.20611645864184464
0.5859662576687117,0.041202136661730546
0.6020017981806642,0.12524328326634235
0.6204701713560398,0.3523006134969325
0.690493441929342,0.42386555955151256
0.8372038290670615,0.44388618574148503
0.7481647979691135,-0.14508409138988776
0.563803680981595,-0.32693568859741895
0.4515839856145547,0.2253464142162048
0.4263169028982441,0.40405119526126504
0.5028136238629152,0.45257034059657286
0.5629442563994077,0.4643246244975671
0.6147979691136026,0.46765125872646496
0.5653691559128411,0.46761159297651783
0.481566003807912,0.4643246244975671
0.445136979056484,0.43342500528876665
0.4200655807065792,-0.16566003807911986
0.3692484662576687,-0.38950444256399397
0.293722233975037,0.14223080177702566
0.40622223397503704,0.38362068965517243
0.5249894224666808,0.4597260418870319
0.5360640998519145,-0.035381848952824126
0.4934260630420986,-0.18990374444679486
0.40630685424159085,0.28893325576475565
0.5229003596361328,0.4426750581764332
0.677141950497144,0.48958112968055845
0.6807198011423735,0.04138459911148726
0.5368574148508568,-0.11654590649460536
0.38703723291728365,0.30361222762851703
0.31517082716310557,0.3851332769198223
0.3009149566321134,0.40665062407446584
0.2162391580283478,-0.06483234609689015
0.11239686905013756,-0.20570922360905425
0.14466892320710814,0.3109160143854453
0.06582398984556807,0.3912629574783161
0.054648825893801635,0.4123148931669135
0.012378358366828938,-0.03791781256610948
-0.12235297228686262,-0.1779987306960016
-0.09749841337000206,0.327253014596996
-0.024545166067273066,0.43720118468373176
0.05803099217262538,0.4679183414427755
0.1761476623651365,0.36280410408292785
0.2370002115506664,0.33313412312248786
0.22375185106833087,0.4914930188280093
0.1956103236725196,0.4855616670192511
0.23459646710387136,0.47942140892743806
0.23030463295959386,0.3836418447218109
0.13584197165221074,0.3542177914110429
0.14460545800719277,0.4855881108525491
0.3120980537338693,0.5212132430717157
0.45298286439602287,0.5263354135815528
0.46392267823143635,0.5228263169028982
0.46700602919399187,0.5182383118256821
0.4461524222551301,0.5141448064311402
0.3316664903744447,0.46580283477892953
0.25819758832240325,0.44933625978421826
0.3934551512587265,0.48955733023059017
0.5171488258938016,0.49812513221916643
0.6054659403427121,0.49468743389041675
0.695520414639306,0.45652898244129464
0.6251348635498202,0.4455521472392638
0.5072059445737254,0.4304368521260842
0.4547466680770044,0.42100698117199065
0.43426327480431565,0.46091072561878565
0.35790670615612435,0.45581235455891683
0.33114290247514283,0.4511979056484028
0.3162391580283478,0.375658451449122
0.2073751851068331,0.35253331922995557
0.256428495874762,0.43100275015866296
0.4245425216839433,0.4529960863126719
0.48059287074254287,0.46111963190184047
0.6305135392426485,0.4596916649037444
0.7381214300825047,0.4561243917918341
0.7523640786968478,0.4571609900571187
0.7824201396234397,0.4491987518510683
0.6959355828220859,0.4438332980748889
0.5933335096255552,0.4289745081447007
0.49804315633594237,0.4196477681404696
0.3681404696424794,0.12977575629363236
0.39680294055426274,0.04288660884281791
0.4754098794161201,0.320962026655384
0.4284588533953882,0.3863761370848318
0.38788607996615193,0.4051962132430717
0.372953247302729,0.43174053310767924
0.408337740638883,0.4268061138142585
0.4094748254707002,0.4235006346519991
0.43427120795430507,0.43261053522318593
0.41171197376771734,0.433475248572033
0.3106674423524434,0.4318172202242437
0.29725248572033003,0.42645441083139407
0.2929474296594034,-0.2647979691136026
0.17808599534588535,-0.4704357943727521
0.08204992595726682,0.1690898032578803
0.009025280304633029,0.2715728792045695
0.06882800930822937,0.30594721810873704
0.28803945419928073,0.42053099217262535
0.3887587264649884,0.4507324941823566
0.3612042521683943,0.45843029405542624
0.2528744446795007,0.2983049502855934
0.2753358366828855,0.2456447006558071
0.27937116564417175,-0.18696847895070856
0.17618468373175378,-0.31161148720118453
0.12968849164374874,0.23704781045060294
0.19836841548550882,0.31660143854453143
0.28899407658134124,0.3446795007404273
0.3127776602496298,0.4344166490374444
0.43958377406388827,0.45829543050560606
0.4390681193145758,0.47579331499894223
0.30866035540511955,0.4191400465411466
0.3248915802834779,0.40172413793103445
0.28686270361751637,0.15344298709540938
0.2552411677596785,0.07952189549397087
0.29210122699386504,0.3653347789295536
0.3180056060926592,0.4515786968478951
0.39125502432832665,0.4740850433678866
0.34047493124603345,0.29965623016712506
0.26473450391368736,0.2463243071715676
0.27984979902686696,0.41015443198646073
0.41869050137507935,0.4555241167759678
0.5222683520203089,0.46256082081658556
0.595480748889359,0.46448064311402576
0.6514702771313728,0.46851861645864185
0.5470541569705945,0.2559577956420563
0.4512983922149354,-0.461920880050772
0.3547017135603977,-0.46311349693251513
0.3537127141950497,0.20660038079119952
0.44852972286862697,0.42210440025386076
0.42255658980325783,0.4829781045060292
0.3432568225089909,0.12216257668711662
0.27657869684789504,0.013827480431563424
0.3646525280304633,0.36372699386503066
0.462650729849799,0.47319917495240105
0.4388750793314999,0.5023852337634863
0.44444679500740425,0.4836497778718003
0.4121509414004654,0.47661042944785276
0.4845409350539454,0.4962343981383541
0.565987941612016,0.5006425851491432
0.4197006558070658,0.0519198222974403
0.22824994711233343,-0.10784324095620895
0.17176063042098585,0.29751956843664057
0.05653691559128417,0.292376242860165
-0.09672889782102805,0.28548497990268673
-0.12689073408081225,0.438282737465623
-0.00195948804738729,0.48497990268669344
0.12196689232071085,0.4955997461392003
0.18629416120160783,0.43946477681404694
0.20095197799873074,0.42406653268457795
0.055706579225724626,0.3546250264438333
-0.05182726888089691,0.25516712502644384
-0.11038978210281354,0.34995768986672304
-0.17227628517029822,0.3635418870319441
-0.1577242437063676,0.3647794584302941
-0.057179500740427255,0.454889464776814
0.10256240744658351,0.4266289401311614
0.1759096678654538,0.4154907975460123
0.055637825259149634,0.39790300401946266
-0.04059392849587469,0.38978474719695366
0.04416649037444473,0.45288237782949015
0.21804791622593614,0.47054685847260413
0.28695790141738947,0.47481753755024325
0.2997249841337,0.4727126084197165
